1241.6,239.77,0.7759,1296.8,266.04,0.56096,1270.5,271.35,0.52309,1252,368.51,0.66719,1228.3,452.65,0.7677,1296.8,263.47,0.3745,1252.1,366.01,0.13888,1228.4,450.2,0.13449,1296.8,450.12,0.48485,1270.4,447.44,0.61592,1254.7,581.59,0.71869,1236.3,707.79,0.70828,1296.9,452.68,0.17531,1296.8,579.01,0.13521,NaN,NaN,NaN,1231.1,223.95,0.31274,1249.3,221.4,0.86323,NaN,NaN,NaN,1275.8,205.65,0.66131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1175.8,726.2,0.69188,1181.1,723.46,0.64963,1249.5,726.17,0.65798
1233.6,239.72,0.77554,1296.8,263.48,0.42445,1270.5,268.74,0.32964,1249.4,368.57,0.42628,1225.7,452.75,0.46431,1296.8,263.5,0.39541,1249.5,368.62,0.34043,1225.7,455.33,0.41855,1296.8,452.71,0.41793,1270.5,447.47,0.39431,1252.1,581.59,0.52147,1236.3,707.82,0.44168,1296.8,452.76,0.25595,NaN,NaN,NaN,NaN,NaN,NaN,1228.5,221.48,0.25917,1244.1,221.3,0.79204,NaN,NaN,NaN,1273.2,205.59,0.63972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.6,726.31,0.50412,1175.8,723.61,0.48433,1249.4,726.27,0.33673
1231,239.87,0.78453,1296.8,263.47,0.42524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1296.8,263.5,0.41921,1246.8,371.24,0.48465,1215.3,455.47,0.5939,1296.8,452.72,0.4242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1273,450.11,0.37304,1252,581.61,0.3839,1233.8,707.84,0.37251,1225.7,226.62,0.15044,1231.2,221.36,0.82973,NaN,NaN,NaN,1270.4,205.58,0.66863,1178.4,726.29,0.29217,1186.4,734.06,0.30826,1246.8,723.63,0.35862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1228.3,239.78,0.7791,1296.8,266.03,0.52733,1252.1,273.94,0.56055,1236.3,368.71,0.6436,1215.2,455.33,0.75223,1296.8,263.39,0.35889,NaN,NaN,NaN,NaN,NaN,NaN,1296.8,452.81,0.5846,1252.2,452.77,0.61613,1249.4,586.84,0.76725,1233.7,707.84,0.76462,1296.9,452.84,0.29465,1296.8,584.23,0.22326,NaN,NaN,NaN,1215.3,224.05,0.21925,1230.9,221.33,0.84625,NaN,NaN,NaN,1267.8,202.96,0.6713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1175.8,731.47,0.6658,1183.6,726.1,0.67007,1249.3,726.15,0.68409
1220.5,239.77,0.70081,1278.3,263.37,0.35556,1252,263.5,0.43659,1233.6,365.99,0.50918,1212.6,452.71,0.68593,1296.8,260.77,0.31363,NaN,NaN,NaN,NaN,NaN,NaN,1296.8,447.49,0.44813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1296.8,447.5,0.35881,1296.8,578.93,0.26049,NaN,NaN,NaN,1210,221.52,0.19345,1228.3,221.3,0.80994,NaN,NaN,NaN,1259.9,202.94,0.59946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215.2,239.63,0.64585,1273,263.36,0.32695,1249.4,263.47,0.32156,1231.1,368.57,0.26649,1210,450.18,0.42521,1296.8,260.79,0.30155,1246.8,365.92,0.17189,1210,452.73,0.28643,1270.5,444.81,0.39559,1252,444.82,0.39208,1244.2,579.04,0.5358,1231.1,707.87,0.62845,1296.8,444.88,0.321,1296.8,578.97,0.2862,NaN,NaN,NaN,1209.9,221.41,0.21135,1223.2,218.78,0.70457,NaN,NaN,NaN,1252.2,200.4,0.52272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.5,734.06,0.63097,1173.2,726.25,0.59922,1246.8,726.19,0.52652
1210,237.16,0.6718,1270.4,255.56,0.44246,1252,260.74,0.31758,1231,368.68,0.21956,1207.4,452.68,0.32316,1273.2,255.5,0.43128,1244.2,360.74,0.2861,1207.4,452.77,0.44375,1267.8,442.2,0.4111,1252.1,442.25,0.32052,1244.2,578.89,0.4132,1231.2,707.75,0.4424,1270.5,444.82,0.37559,1296.8,578.92,0.28056,NaN,NaN,NaN,1207.3,221.48,0.12764,1212.6,218.78,0.72459,NaN,NaN,NaN,1246.8,197.8,0.58325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.5,731.46,0.46988,1173.1,726.18,0.44264,1246.8,726.11,0.32307
1207.3,237.14,0.77461,1262.6,258.2,0.60451,1233.7,263.52,0.52777,1223.2,368.61,0.45055,1204.7,452.69,0.65296,1286.3,247.7,0.53414,NaN,NaN,NaN,NaN,NaN,NaN,1257.3,447.49,0.50673,1233.7,447.52,0.49785,1238.9,579.05,0.69844,1231.2,707.79,0.77276,1283.7,450.05,0.44728,NaN,NaN,NaN,NaN,NaN,NaN,1196.8,221.45,0.16166,1207.5,218.8,0.84751,NaN,NaN,NaN,1236.3,200.32,0.68086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.6,731.46,0.66198,1178.4,726.13,0.64568,1249.3,726.11,0.6506
1202,237.09,0.73729,1260,260.74,0.59231,1231,268.66,0.5054,1215.3,368.58,0.40751,1202.1,452.67,0.56395,1283.6,247.7,0.50827,1231.1,365.89,0.18353,1204.7,450.19,0.25669,1254.8,444.88,0.49538,1231.1,447.45,0.4864,1236.3,579,0.69347,1231.1,710.39,0.76314,1283.6,447.47,0.4402,NaN,NaN,NaN,NaN,NaN,NaN,1189,221.34,0.20292,1207.2,218.75,0.82001,NaN,NaN,NaN,1233.6,200.34,0.69688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.6,734.07,0.66605,1178.4,726.19,0.65288,1249.3,726.21,0.64934
1194.2,231.86,0.6895,1254.8,252.91,0.55842,1228.4,260.81,0.42099,1215.2,365.94,0.35589,1199.5,450.19,0.42186,1278.4,245.06,0.43316,1228.3,363.32,0.2766,1199.4,452.83,0.40192,1257.3,434.36,0.43305,1233.7,436.96,0.40551,1233.7,576.31,0.61164,1231.1,707.75,0.74392,1296.8,436.98,0.37348,1296.8,573.68,0.48374,1296.8,697.28,0.07746,1188.9,218.8,0.21843,1202.1,218.6,0.71267,NaN,NaN,NaN,1228.4,200.24,0.63257,NaN,NaN,NaN,NaN,NaN,NaN,1296.9,702.55,0.070928,1170.6,736.68,0.66352,1175.8,726.24,0.64124,1249.3,723.65,0.62657
1191.6,231.89,0.72047,1252,252.88,0.59787,1225.7,260.81,0.51903,1212.7,365.9,0.50937,1194.2,452.67,0.60479,1275.7,244.98,0.53602,1296.8,344.92,0.17505,1296.8,350.22,0.074161,1254.7,439.58,0.43464,1231,439.63,0.43136,1233.7,578.9,0.58027,1231.1,707.87,0.71359,1283.6,439.63,0.36293,NaN,NaN,NaN,NaN,NaN,NaN,1186.4,218.85,0.20712,1194.3,218.6,0.7329,NaN,NaN,NaN,1225.8,197.73,0.66359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.5,736.75,0.68659,1175.8,726.28,0.66197,1249.4,726.2,0.59996
1189,231.89,0.72891,1249.4,255.51,0.64612,1212.6,263.36,0.61121,1210,365.93,0.62968,1191.6,450.21,0.76786,1275.8,245.03,0.58098,1296.8,344.95,0.17025,1296.8,352.83,0.066634,1249.5,439.61,0.50895,1225.8,439.63,0.51002,1231.1,578.91,0.63272,1231.1,705.27,0.75233,1275.8,442.21,0.43501,1296.8,573.71,0.47372,1296.8,694.62,0.12015,1186.3,221.27,0.2337,1191.7,218.62,0.7344,NaN,NaN,NaN,1225.8,197.79,0.67866,NaN,NaN,NaN,NaN,NaN,NaN,1296.9,702.56,0.10273,1173.2,736.71,0.67276,1178.4,726.23,0.66552,1249.4,723.6,0.61917
1186.4,231.85,0.76078,1246.8,252.91,0.67766,1210,260.84,0.66937,1207.4,365.86,0.65222,1189,450.12,0.77621,1275.8,242.52,0.63587,1296.8,337.06,0.10546,1296.8,342.35,0.30347,1246.8,434.32,0.60379,1217.9,434.31,0.59262,1231,576.31,0.70444,1231.1,707.76,0.76651,1270.5,434.35,0.58067,1267.8,576.36,0.57857,1296.8,699.93,0.32365,1175.9,218.79,0.18166,1189,218.61,0.81783,NaN,NaN,NaN,1220.5,197.76,0.72693,1296.9,728.84,0.081784,1296.8,723.5,0.089248,1296.8,707.84,0.21539,1173.2,736.69,0.69236,1178.4,726.23,0.67551,1249.5,726.11,0.64299
1183.7,231.86,0.74804,1244.2,255.55,0.666,1209.9,260.85,0.66489,1207.4,365.89,0.68035,1186.3,450.22,0.82795,1273.2,245.08,0.63297,1296.8,342.31,0.15271,1296.8,347.65,0.20943,1244.1,434.31,0.58523,1217.9,434.31,0.58227,1231,573.69,0.68063,1231.2,707.8,0.69408,1267.8,434.35,0.55828,1249.3,576.29,0.64687,1296.8,699.85,0.36903,1170.6,218.74,0.21254,1186.4,218.6,0.83397,NaN,NaN,NaN,1217.9,200.22,0.7392,1296.9,723.61,0.073596,1296.8,718.33,0.089194,1296.8,705.18,0.24551,1170.6,736.71,0.68556,1175.8,726.27,0.65399,1249.5,726.12,0.57099
1181,231.9,0.73928,1244.2,258.13,0.68868,1207.4,263.38,0.70256,1204.7,363.37,0.69495,1183.8,450.14,0.82943,1275.7,247.62,0.63374,1296.8,337.07,0.14265,1296.8,350.26,0.24651,1239,431.75,0.59402,1212.7,431.74,0.60371,1228.3,568.45,0.63081,1233.6,705.22,0.61733,1267.8,431.8,0.57204,1244.2,573.64,0.59242,1241.6,705.18,0.35219,1168,218.82,0.25016,1186.2,218.62,0.83424,NaN,NaN,NaN,1212.7,200.24,0.7528,1186.3,726.27,0.10837,NaN,NaN,NaN,1254.7,723.6,0.26027,1170.5,736.74,0.67215,1175.8,726.3,0.63898,1249.5,726.13,0.41988
1173.2,229.29,0.7207,1238.9,258.15,0.6629,1207.2,263.38,0.66796,1202,363.33,0.66756,1183.7,450.07,0.81492,1273.1,247.66,0.62797,1296.8,339.65,0.14242,1296.8,363.39,0.20387,1238.9,431.72,0.58832,1215.2,431.73,0.58831,1225.7,571.05,0.63678,1231,705.13,0.69821,1262.6,431.78,0.54997,1239,573.72,0.62585,1257.3,707.78,0.47375,1167.8,218.75,0.24336,1183.6,216.15,0.77638,NaN,NaN,NaN,1210.1,200.27,0.72596,1204.7,734.07,0.17943,1215.2,739.38,0.21074,1273.1,723.61,0.29971,1170.6,736.72,0.67463,1178.4,726.27,0.65432,1244.1,723.61,0.35683
1170.6,229.29,0.73345,1233.7,258.09,0.66404,1204.7,260.84,0.65853,1196.9,363.33,0.63049,1181.1,450.02,0.77007,1267.8,247.68,0.62612,1296.8,347.52,0.16284,1257.3,402.81,0.10344,1233.7,431.68,0.58032,1212.7,431.69,0.56645,1223.1,565.84,0.61077,1231,705.1,0.63543,1254.8,431.73,0.54945,1233.6,573.65,0.67876,1249.5,707.82,0.66889,1165.4,218.77,0.21199,1175.9,216.13,0.75006,NaN,NaN,NaN,1207.4,197.79,0.70432,1188.9,739.3,0.49402,1204.8,744.53,0.45644,1267.8,726.14,0.50853,1170.6,731.49,0.52231,1173.2,726.16,0.48307,1239,713.08,0.13928
1168,231.89,0.75084,1228.5,258.1,0.65298,1202.2,260.83,0.59453,1194.3,363.36,0.58653,1178.5,450.05,0.74188,1254.8,250.25,0.57202,1265.2,345,0.2292,1238.9,397.57,0.085711,1233.6,431.69,0.54176,1212.7,431.69,0.50946,1225.7,571.04,0.44431,1236.3,702.52,0.37599,1252.1,431.76,0.53435,1230.9,573.69,0.66191,1236.2,713.03,0.61638,1165.2,218.83,0.19294,1170.6,218.59,0.77148,NaN,NaN,NaN,1204.7,197.74,0.68476,1178.5,736.71,0.64479,1191.6,744.55,0.67261,1252.1,728.82,0.54131,1181,726.32,0.2219,1183.8,723.55,0.20915,1254.7,710.4,0.1206
1165.3,234.51,0.75255,1228.4,258.12,0.66319,1202.1,260.84,0.52289,1191.7,365.93,0.5543,1170.6,452.66,0.70145,1252.1,250.28,0.51662,1267.8,347.54,0.21323,1246.8,408.03,0.088924,1231.1,431.75,0.56534,1212.7,431.75,0.49598,1223.1,576.25,0.53458,1220.5,705.27,0.43666,1249.5,434.31,0.57,1228.4,576.28,0.70947,1225.7,723.5,0.67785,1160,221.28,0.12754,1167.8,218.69,0.82699,NaN,NaN,NaN,1191.7,200.23,0.71705,1157.4,734.07,0.6577,1168,744.53,0.66652,1231.1,741.99,0.58806,1160.1,726.31,0.24914,1165.3,723.59,0.23297,1233.6,723.51,0.12468
1162.6,237.15,0.76361,1228.5,260.74,0.63396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1212.6,263.49,0.41869,1196.8,366.05,0.50347,1168,455.37,0.7086,1238.9,434.31,0.50108,1238.9,434.32,0.33087,1228.3,573.73,0.54128,1228.4,699.84,0.45394,1236.3,436.94,0.51696,1225.7,573.73,0.64381,1207.4,715.65,0.64403,1149.6,221.43,0.17303,1165.2,218.82,0.85035,NaN,NaN,NaN,1189.1,200.45,0.71253,1133.7,728.82,0.62382,1146.9,739.37,0.62933,1220.5,731.47,0.51352,1133.7,728.92,0.14792,1139,726.21,0.12757,1249.5,707.78,0.2971
1160,239.69,0.74392,1228.4,260.68,0.6123,1257.3,245.1,0.34599,NaN,NaN,NaN,NaN,NaN,NaN,1209.9,263.41,0.49104,1191.6,368.54,0.58541,1167.9,452.88,0.76206,1239,431.77,0.51449,1249.4,431.74,0.34543,1228.4,573.69,0.61592,1228.3,699.83,0.46665,1231.1,434.39,0.51816,1215.3,573.71,0.62032,1191.6,710.38,0.69057,1146.9,223.96,0.18557,1162.7,221.3,0.81583,NaN,NaN,NaN,1189,202.97,0.67754,1120.5,723.48,0.64271,1128.5,728.81,0.63308,1207.3,726.28,0.58085,1118,720.94,0.13912,1123.2,713.1,0.11104,1241.5,710.4,0.39991
1152.1,239.72,0.79328,1228.3,260.77,0.63072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1209.9,263.52,0.40778,1188.9,368.69,0.43503,1165.3,455.39,0.57159,1233.7,434.37,0.51471,1231,434.39,0.33491,1228.4,573.71,0.6543,1231,702.53,0.64231,1233.7,437.01,0.50069,1210.1,576.24,0.66823,1175.8,705.21,0.7184,1146.8,223.97,0.24536,1160,221.31,0.82183,NaN,NaN,NaN,1188.9,203,0.69471,1107.4,713.1,0.65533,1123.2,723.6,0.70308,1186.2,726.11,0.60567,1212.6,707.78,0.089303,1241.5,707.83,0.088048,1236.3,718.34,0.5729
1149.5,239.77,0.81491,1225.7,260.81,0.62223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1207.3,266.05,0.43672,1186.3,371.25,0.53531,1165.2,457.97,0.6856,1233.7,436.97,0.53922,1244.2,436.95,0.35766,1228.4,573.69,0.69581,1231.1,702.46,0.70914,1231,439.63,0.52297,1209.9,573.71,0.7136,1162.7,705.21,0.7904,1144.2,224.06,0.2354,1152.2,221.37,0.80793,NaN,NaN,NaN,1186.2,205.57,0.68094,1099.5,713.01,0.70558,1110,723.53,0.72912,1165.3,726.26,0.67285,1220.5,705.07,0.18635,1236.3,705.15,0.1693,1236.3,715.66,0.59173
1146.9,239.86,0.8134,1220.5,260.84,0.61286,1194.2,266.13,0.38437,1183.7,368.71,0.39406,1165.2,452.85,0.45139,1210,263.45,0.38136,1186.3,371.24,0.41472,1162.7,457.98,0.5562,1231.1,439.56,0.54119,1220.5,439.6,0.37224,1228.4,573.69,0.67944,1231.1,702.53,0.74337,1233.7,442.2,0.51269,1207.3,576.23,0.69418,1157.4,705.17,0.76513,1141.6,229.28,0.12706,1147,221.46,0.8295,NaN,NaN,NaN,1178.4,205.55,0.65544,1089,710.42,0.7197,1104.8,723.51,0.7477,1162.6,726.26,0.68361,1225.7,705.09,0.24117,1236.3,705.15,0.22784,1238.9,715.72,0.60474
1146.8,242.34,0.82441,1215.2,263.45,0.66405,1186.4,271.33,0.60505,1181,368.73,0.65922,1162.6,455.33,0.79055,1246.8,260.72,0.58677,1265.2,358.1,0.19993,1249.4,439.61,0.12008,1225.8,439.58,0.59763,1207.4,439.56,0.55978,1225.8,573.68,0.69477,1231.1,702.58,0.77359,1241.5,442.21,0.56036,1204.7,573.68,0.70499,1160,705.2,0.78101,1139,231.87,0.15313,1146.9,223.97,0.83127,NaN,NaN,NaN,1178.5,205.62,0.66627,1091.6,713.06,0.70077,1104.9,723.58,0.74237,1165.2,726.24,0.67967,1212.6,705.09,0.23595,1225.8,702.56,0.20296,1238.9,718.33,0.62585
