x_naso,y_naso,l_naso,x_torace,y_torace,l_torace,x_spalla_dx,y_spalla_dx,l_spalla_dx,x_gomito_dx,y_gomito_dx,l_gomito_dx,x_polso_dx,y_polso_dx,l_polso_dx,x_spalla_sx,y_spalla_sx,l_spalla_sx,x_gomito_sx,y_gomito_sx,l_gomito_sx,x_polso_sx,y_polso_sx,l_polso_sx,x_cresta_iliaca,y_cresta_iliaca,l_cresta_iliaca,x_anca_dx,y_anca_dx,l_anca_dx,x_ginocchio_dx,y_ginocchio_dx,l_ginocchio_dx,x_caviglia_dx,y_caviglia_dx,l_caviglia_dx,x_anca_sx,y_anca_sx,l_anca_sx,x_ginocchio_sx,y_ginocchio_sx,l_ginocchio_sx,x_caviglia_sx,y_caviglia_sx,l_caviglia_sx,x_occhio_dx,y_occhio_dx,l_occhio_dx,x_occhio_sx,y_occhio_sx,l_occhio_sx,x_zigomo_dx,y_zigomo_dx,l_zigomo_dx,x_zigomo_sx,y_zigomo_sx,l_zigomo_sx,x_piede_sx_1,y_piede_sx_1,l_piede_sx_1,x_piede_sx_2,y_piede_sx_2,l_piede_sx_2,x_piede_sx_3,y_piede_sx_3,l_piede_sx_3,x_piede_dx_1,y_piede_dx_1,l_piede_dx_1,x_piede_dx_2,y_piede_dx_2,l_piede_dx_2,x_piede_dx_3,y_piede_dx_3,l_piede_dx_3
755.025185551113,165.06323143297837,0.6820951752310974,751.1811786366326,229.49873710846572,0.5948214274055362,768.0997119569081,231.47227412472202,0.5251723891231593,810.4623101135103,343.39290338561284,0.32448515450148785,794.2306931691296,429.6779331350991,0.44363476330987445,736.4815981575377,229.67142590050628,0.5058176417329242,709.3666177035551,337.66211483718007,0.3508186985059652,618.4677579303353,422.7180779157899,0.45264321530750595,751.9585308789198,424.3787116326387,0.5160703914361451,764.4440938150523,425.5632167707369,0.49484726684033303,764.4485445839869,566.7188231123416,0.5766418897432681,752.1186610161692,710.3835393820046,0.6026803444748466,744.9755785321325,422.3971686945885,0.4679919046552549,743.965405843243,564.4450597052202,0.5985515820701858,706.1795998585278,695.6880586460722,0.5482278001021422,771.6558694113627,150.29686375176544,0.5676074391371431,723.3803758602037,147.70674478405354,0.2846564219418563,833.4541049371386,152.32321580128527,0.52185779955039,1119.0074953410408,171.55680609985714,0.3963565187676755,722.0839572430867,735.7200810017451,0.43382674817823,722.4561896274517,732.9349770640628,0.43755632125155886,698.6317202717845,711.6571670064999,0.4464790737978382,772.080540151875,738.6589927621213,0.5232636863804652,764.18279471522,741.8228598922364,0.5111071414332389,744.2099641745696,723.7021177976121,0.5256190266836691
704.7512696931034,161.4073781929045,0.6873497435135993,703.859292869789,226.35501089721814,0.594639945149973,718.1238518179249,228.3115250984948,0.5284864104217751,750.0064034233975,340.2817941862611,0.3373590106700278,732.5731743706427,427.80867162136,0.4509954505952105,689.8690368102209,226.4215653845654,0.4986142490682757,639.5004820207417,335.01413091079274,0.37837335226663,562.578395554955,420.15894386054225,0.4421317563384127,705.9062702472501,422.65491661500243,0.5153614356351851,716.8796161845398,423.8615633504306,0.49762051179000366,715.7258316295536,565.8931867298595,0.5710597154137751,702.1487239526967,710.3765891685686,0.5946573486366429,699.7926069533137,420.5401919446597,0.4685918753867119,700.4057598390594,564.0084365977198,0.5889979077659746,665.5620123208366,697.2997316003951,0.5313475553356672,718.5532450187976,146.34878450641838,0.5798143430712163,666.6695055057024,143.60280754885565,0.28332810263347896,750.5306061226783,145.8719484065036,0.565832215732343,1139.4308497700295,173.03257739546515,0.4021292448074579,683.0333411545633,736.8115340131111,0.4157403919020771,681.8407153785193,734.0390319227075,0.4220144805270721,658.3402095682649,713.8694440129685,0.42984789436448,721.5312666056329,739.7434827721582,0.525247784292462,710.1520190635898,742.825501776944,0.5101301644091454,693.7211196970142,723.997226377097,0.5153732372338881
652.6335559176091,157.68488988275737,0.6939548344335571,654.876770087179,223.1201196732222,0.5969140363978077,665.8692987586912,225.03355462719995,0.5349942355928391,686.0346336878187,337.11905021904687,0.35753171045754945,667.6022404470918,425.54839779659244,0.46702098905892936,641.7819515350973,223.014415264552,0.4935554438900691,569.9140165259495,332.2555803064155,0.40168222993123376,509.03954871151257,417.83382304434707,0.44586972505664063,658.3233423408496,420.8826854952918,0.5165728652581433,667.7029900263776,422.1234270519798,0.5022928290690576,665.5775411785213,565.036418244826,0.5662026192501867,651.0231532269834,710.3414109332347,0.5867080254232839,653.2519104097921,418.650020120257,0.4705318428809899,655.2285550203007,563.4947899068569,0.5795320768287515,623.4277863677962,698.8891537429972,0.5156970683735591,663.3506192475897,142.3220004629212,0.5937470313106221,607.9931588368651,139.4332988396713,0.2830727811396208,662.2467403107287,139.77517926420904,0.6125768403304261,1135.8878301606776,173.2340048484674,0.41480277139320043,642.5612254848347,737.9300750106281,0.3984689076754866,639.3916561638381,735.0806663547459,0.40748190867838635,616.4102176988678,715.8814337203127,0.41461785907095244,669.7914377427619,740.6482618157149,0.5247795944407196,654.7519686100725,743.6028375331758,0.5067279016539306,642.1068709060693,724.253741677701,0.5047285002627958
600.0454421946746,154.0261949786819,0.7015327306438398,605.3666750135059,219.90155095813824,0.6014766078869543,612.5265411931895,221.75374252976818,0.5441898089253838,620.6680019664126,334.0925937089908,0.38207115830313215,601.8391145860908,423.05758273584007,0.4892931419943579,593.3901957750461,219.56516249504455,0.4908813045524989,505.6302087118556,329.6004135176169,0.42017833931611254,463.61434251117066,415.9452318382291,0.4618608693017518,610.3048831050692,419.12261859732655,0.5195842267585138,618.0788186268857,420.4131052858005,0.5086126052264098,615.2511984312597,564.1894688643531,0.5621523330872631,600.0962483044592,710.3113341391953,0.5791914541785032,606.5029693484917,416.7961845188139,0.4735615089767455,609.5360098849543,562.9319955316034,0.5703875641675246,580.8000356551984,700.3856636349785,0.5019208291522842,607.6349971095854,138.37469037010248,0.6085527091339624,549.3636452704259,135.37955446036815,0.28364007814581416,574.1132913165787,134.4943436063109,0.6565758413771926,1113.9551376593854,172.56599364004174,0.4296400815806046,601.6648383591556,739.0243430156048,0.3829365031121,596.2485231256499,736.0033609872194,0.3948025434475414,573.8526248627162,717.5976466654373,0.4013363543279359,618.3777971134996,741.3718361847124,0.5221633755848192,599.7503765950914,744.1637188880827,0.5012513485662784,590.7374901318296,724.4905717728219,0.4942057052163391
548.6094183803957,150.56381640851959,0.7096877249430357,556.66123943414,216.80812494304928,0.6080347854561864,559.5093697452932,218.5901489805106,0.555437990962898,556.4775623625842,331.3784505304792,0.40813794634817646,538.334589178932,420.52052615335884,0.514891634046302,546.0645825269436,216.19384818654024,0.49068396291115646,452.64306840143485,327.2545187803759,0.4336566177042331,432.3360643866551,414.63520913227256,0.4858928880572715,563.1322484988149,417.4353572766397,0.5241741872512573,569.3738890739979,418.79427844113036,0.5162470374076427,566.2112524457981,563.392973552771,0.5589725689155312,550.9535695522624,710.3212368603146,0.5724925716806071,560.8828277457682,415.0467793386199,0.4773769583005221,564.6132091434927,562.3492811859883,0.5618197479831588,538.8640799315491,701.7233680924846,0.4906411462597187,553.2892937168466,134.66929084116663,0.6233941978448867,493.2198039028628,131.62825739049632,0.28472907279633203,492.9550681933523,130.38045076280895,0.6938609548386911,1081.604468110702,171.52114697410713,0.44306028393382135,561.4993077360294,740.04415739618,0.3701152407830372,553.7753506037274,736.7565229547107,0.384800583196071,531.8462692212436,718.9390905515038,0.3905143686986052,569.0647970960326,741.9261698743724,0.5178605999769196,547.2399125052742,744.5326083828088,0.49424603001501755,541.2193420644901,724.7297924666395,0.48438879161053083
500.2171615854772,147.42420099994487,0.7180352603084019,510.31163718757773,213.94409729685017,0.6161970399891585,508.48979637325,215.65677063219994,0.5680407232451283,496.5435739343412,329.12488714509726,0.43333774967066635,480.69459205988323,418.1277065574829,0.5409516556360274,501.3902418221772,213.01915358762236,0.49289563881285425,417.0625560649495,325.39304101454024,0.44220321251895744,419.6017795362256,413.9704141315601,0.5131047550197577,518.2869362969509,415.8784009244827,0.5300415459763237,523.1728960839167,417.3264002950484,0.5248102606843781,520.1510080877442,562.6849560509008,0.5567096951159443,505.4168018464919,710.4052813580098,0.5670029612186979,517.9197599082682,413.46473849423194,0.48164687547822765,521.9332367412278,561.7754734322936,0.5540980542111996,498.9687215340213,702.8446136100155,0.48240686637849933,502.5129233937485,131.36107421371307,0.6375100583867961,442.45650570754015,128.35616334806306,0.28603377075998854,426.7558920035824,127.60552232957595,0.7219777065552161,1048.025037011148,170.56214942508103,0.4530785980217186,523.3735330790821,740.9431157252416,0.36093369263047603,513.5671664233355,737.2981628378141,0.37818891435940155,491.74404779162575,719.8474585095935,0.3825815193744843,523.8757899878864,742.3354202456742,0.512478719287652,499.6361339879568,744.7473531315429,0.48644360503844686,495.4022831004986,724.9951076895572,0.475896339131258
457.01252443137696,144.7186097969303,0.7262257143663777,468.0871285687068,211.4029740994425,0.6255064955043844,461.4236158186658,213.05636216018908,0.5812968579846844,444.4430963286507,327.438690475893,0.45581113418331054,432.9406891551957,416.0567823556454,0.5649883564871148,461.15168793324915,210.15156108237392,0.49729527553688024,402.9380666052413,324.1410879717148,0.4461398090952719,425.88411982232435,413.9382654221862,0.5391687693223733,477.4427989643878,414.50301137381086,0.5368314624849517,481.2693266572015,416.06124308485045,0.5338922595807707,478.96951681912896,562.0986606716756,0.5553939114043464,465.4982215492069,710.5945365518907,0.5630965197969617,479.30630558504396,412.1043276306256,0.48603796366812796,483.1373995504027,561.2373431666866,0.5474944220792991,462.60579696586524,703.7030261612239,0.4776368190230972,457.7892648076039,128.58494027396316,0.6502559054085488,400.324714673843,125.712320575567,0.2872822542752762,383.26006133784,126.13081829205622,0.7398451170555186,1021.7629471311525,170.00816091097604,0.45923652151759037,488.7230943320117,741.6809878933026,0.35615125722887453,477.42418435541276,737.5971486103759,0.37546737481745307,455.05947735273793,720.2881856623358,0.3778382028447722,485.0041277734392,742.6337861253035,0.5067481656446122,459.57454868048916,744.8559544828591,0.4787366676375858,455.335069982328,725.3100344225152,0.46934043504342887
421.27387006389404,142.5339802549734,0.733961734181132,431.9142189618364,209.2615444960769,0.6354753777203324,420.5238120153995,210.87342367382445,0.5945493564995373,403.97629103669544,326.3754934688684,0.47420816312822966,398.9385416761992,414.4542949251785,0.5850303818132648,427.2470696857908,207.6863685800107,0.503532239572379,409.7595387886022,323.56095079448886,0.44597047415529956,447.2444015687441,414.4545398942506,0.5608068707979469,442.40199952304977,413.35141950028924,0.5441630375500218,445.59136524966294,415.03985482077,0.5430853298254581,444.66543512371743,561.660655039391,0.5550406226837793,433.24647291506545,710.9146532529271,0.5611015651951022,446.8057060869008,411.0081121522666,0.4902372239051906,449.9587851333636,560.7581589049898,0.542268268038698,431.3418121536994,704.265971562419,0.47656870816660984,421.71212578986547,126.44195516546336,0.6611294717732515,370.00241885862476,123.80032620328228,0.28826524942040355,366.3243108740953,125.73010332243774,0.7476045229095563,1008.4909964905783,169.9620282918171,0.46233752417666674,459.0377521561632,742.2257893016997,0.3562251197460586,447.2535426433689,737.6349521880692,0.3768382149232328,423.4062606428409,720.2522560235072,0.3764155020761494,454.5993763837262,742.8626121455438,0.5014833126875387,429.6008557009368,744.9125581459465,0.47212874321091064,423.1058387489732,725.695939721144,0.46527421952135534
395.10985962671816,140.92506323747378,0.7410089629087914,403.69547652862235,207.57475254423377,0.6456166465057748,388.09739690918695,209.16811165856475,0.6072184072427962,378.3591811284726,325.9356455929403,0.4876346864386705,381.20168703350464,413.4203711898427,0.5996487947646044,401.4750430437073,205.69722394882416,0.5111617906954234,432.3654389027034,323.6480270382325,0.44232388639364634,477.3598599920321,415.38058959817215,0.5758763702390367,414.9254087721609,412.45454415972665,0.5516550716585626,418.00612310379006,414.2901739894865,0.5520062105719374,419.0889401738622,561.3893345807452,0.5556517115408668,410.4264090650156,711.3837663761811,0.5612722847458036,422.0502382088794,410.2046449809433,0.4939698331978348,424.0489122722248,560.3565411978478,0.5386488011239244,406.6690693851589,704.5163203707417,0.47922626068586255,396.56280771608937,124.9880008539132,0.6697829475880777,353.6847782850267,122.66438577758237,0.28885282560356124,372.4090842652058,126.06096902346637,0.746459270447731,1009.3818873696823,170.30660787077989,0.46410628702554346,435.7190084294904,742.5554334288377,0.36121654264655856,424.85131202669146,737.4068202654488,0.38216901928855124,398.3535710570059,719.7566922604839,0.378254473926908,434.3755031326521,743.0669481315133,0.49752420407770426,411.5917845196531,744.97295484018,0.46765281870770053,400.5047727024941,726.1700789463067,0.4641339303364811
379.9439443408945,139.9092716301309,0.7472005909071773,384.96349189163817,206.37204984270684,0.6554704628979424,366.14688391123985,207.9718705066859,0.6188220274260721,368.9181957537972,326.06630768857474,0.4956033916361399,379.56463801475485,412.9985781375132,0.6079434956433204,385.17096428881706,204.2309551981927,0.5196853840803527,463.64072197173425,324.3359946728162,0.4358879267607478,510.0132656656322,416.5466052665859,0.5832759564378597,396.4257886952759,411.8304062180969,0.5589479730077752,399.9695535630689,413.8255056085586,0.5603132327966266,403.5395561007175,561.2939342435029,0.5572164553013091,398.05905262539966,712.0107918028731,0.5637634685268,406.22462465347775,409.70707067934967,0.4970122539756414,406.69055033321376,560.0456878311136,0.5368163151763826,389.762577237238,704.4534337935252,0.48541425928521426,383.645193321872,124.22715669105185,0.6760256824374338,351.51992090855623,122.28300916058285,0.2889998203792658,392.27825240473504,126.75539024922384,0.7384783960243092,1021.1615743340303,170.7710432963859,0.4667747506010623,419.8629106354628,742.6588843519484,0.3707777681955519,411.55605568308044,736.9223157752065,0.39101843021283317,381.1750294623286,718.8437067612335,0.3831119767385987,425.11777242802145,743.2918077321552,0.4956596270187327,406.0720903462907,745.0899311156504,0.4662587761981624,388.53750693776715,726.7437942426437,0.46618579419180545
